"iteration","value","iteration_num","metric","alpha","lambda","hyper_param_label"
"Test Set 6",0.053264108,6,"r2",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 6",601732.9,6,"residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 6",2698.3125,6,"rmse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 6",0.84122574,6,"rmsle",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",1876.7645,7,"mae",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",32.64467,7,"mean_residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",7684694,7,"mse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",656403.44,7,"null_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",0.050684568,7,"r2",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",609867.7,7,"residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",2772.1282,7,"rmse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 7",0.8402783,7,"rmsle",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",1891.142,8,"mae",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",33.24764,8,"mean_residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",8302235,8,"mse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",674273.75,8,"null_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",0.048157096,8,"r2",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",626285.75,8,"residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",2881.3599,8,"rmse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 8",0.8407571,8,"rmsle",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",1869.8892,9,"mae",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",32.600174,9,"mean_residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",7950318.5,9,"mse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",660271.7,9,"null_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",0.0489344,9,"r2",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",613535.3,9,"residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",2819.6309,9,"rmse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 9",0.8346706,9,"rmsle",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",1867.7449,10,"mae",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",32.692886,10,"mean_residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",7834866.5,10,"mse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",677004.56,10,"null_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",0.049663108,10,"r2",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",629272.6,10,"residual_deviance",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",2799.0833,10,"rmse",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 10",0.83828294,10,"rmsle",0.4,0.0001,"alpha 0.4, lambda 0.0001"
"Test Set 1",1867.2953,1,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",32.700138,1,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",8113745.5,1,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",653128.9,1,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",0.043262478,1,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",611688.75,1,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",2848.4639,1,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",0.8399772,1,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",1889.1611,2,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",33.23215,2,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",7949337,2,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",668607.6,2,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",0.044843394,2,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",626160.2,2,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",2819.4568,2,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 2",0.84622884,2,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",1904.5967,3,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",33.867428,3,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",8658130,3,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",680167.56,3,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",0.041887358,3,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",637215.7,3,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",2942.47,3,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 3",0.8579249,3,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",1888.4227,4,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",33.27337,4,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",8371045,4,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",670516,4,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",0.042969137,4,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",627702.1,4,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",2893.276,4,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 4",0.8447379,4,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",1882.5299,5,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",32.91147,5,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",7880001.5,5,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",662087,5,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",0.043232106,5,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",621368.5,5,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",2807.134,5,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 5",0.84070104,5,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",1887.4791,6,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",33.135433,6,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",7899859.5,6,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",664157.5,6,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",0.045979224,6,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",621123.75,6,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",2810.669,6,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 6",0.84684205,6,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",1867.9655,7,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",32.779907,7,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",7780319,7,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",652974.56,7,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",0.04428246,7,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",612295.9,7,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",2789.3223,7,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 7",0.84510547,7,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",1879.2266,8,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",32.81075,8,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",7584560.5,8,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",661111.5,8,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",0.045672283,8,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",619663.75,8,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",2754.008,8,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 8",0.8477154,8,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",1875.4147,9,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",32.63232,9,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",8047489.5,9,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",664252.7,9,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",0.04385045,9,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",621808.9,9,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",2836.8098,9,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 9",0.8393559,9,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",1903.4374,10,"mae",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",33.70447,10,"mean_residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",8356693.5,10,"mse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",677167.94,10,"null_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",0.04231292,10,"r2",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",635160.75,10,"residual_deviance",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",2890.7947,10,"rmse",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 10",0.8506887,10,"rmsle",0.9,0.0005,"alpha 0.9, lambda 0.0005"
"Test Set 1",1870.2128,1,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",32.549038,1,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",7619582.5,1,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",647273.1,1,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",0.04526563,1,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",606421.1,1,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",2760.3591,1,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",0.8445985,1,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",1911.8285,2,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",34.169582,2,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",9180486,2,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",683653.7,2,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",0.03949264,2,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",640782.2,2,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",3029.9316,2,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 2",0.8493424,2,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",1895.0377,3,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",33.365383,3,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",7905699.5,3,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",675971.94,3,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",0.044499252,3,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",633641.94,3,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",2811.7075,3,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 3",0.84928864,3,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",1906.1987,4,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",33.696743,4,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",8291557.5,4,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",682034.06,4,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",0.042918354,4,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",639260.9,4,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",2879.5066,4,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 4",0.84984314,4,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",1869.6348,5,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",32.823875,5,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",7933181,5,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",666481,5,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",0.043753553,5,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",624704,5,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",2816.5903,5,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 5",0.8436193,5,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",1876.1829,6,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",32.618584,6,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",7816126.5,6,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",651301.6,6,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",0.043654807,6,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",610815.6,6,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",2795.7336,6,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 6",0.84047234,6,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",1903.7275,7,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",33.636402,7,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",8053480.5,7,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",671290.75,7,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",0.04362264,7,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",629606.2,7,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",2837.8655,7,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 7",0.84894556,7,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",1885.1208,8,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",33.215958,8,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",8527821,8,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",663206.6,8,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",0.041207753,8,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",621703.1,8,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",2920.2432,8,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 8",0.84396446,8,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",1866.7842,9,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",32.58634,9,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",7634573.5,9,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",652721.2,9,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",0.045332693,9,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",611515.3,9,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",2763.0732,9,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 9",0.84680897,9,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",1861.7789,10,"mae",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",32.5186,10,"mean_residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",7713802.5,10,"mse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",660322.25,10,"null_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",0.04515246,10,"r2",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",618276.1,10,"residual_deviance",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",2777.3733,10,"rmse",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 10",0.8405645,10,"rmsle",0.3,0.0001,"alpha 0.3, lambda 0.0001"
"Test Set 1",1890.9878,1,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",33.379658,1,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",8289173.5,1,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",661110.9,1,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",0.038207136,1,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",623899.2,1,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",2879.0925,1,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",0.8456322,1,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",1894.618,2,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",33.413177,2,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",7814480.5,2,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",667788.1,2,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",0.03992027,2,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",630707.1,2,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",2795.4392,2,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 2",0.8549966,2,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",1896.8004,3,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",33.382374,3,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",8097946.5,3,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",675927,3,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",0.038552962,3,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",638371.1,3,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",2845.6892,3,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 3",0.84463966,3,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",1907.4596,4,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",33.86423,4,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",8441329,4,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",676315.44,4,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",0.037820205,4,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",638476.2,4,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",2905.3965,4,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 4",0.85148346,4,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",1904.7924,5,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",33.350098,5,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",7835041.5,5,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",654827.3,5,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",0.03960121,5,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",618377.5,5,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",2799.1143,5,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 5",0.8453024,5,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",1878.9542,6,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",32.78197,6,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",7809133,6,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",650273.1,6,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",0.040427323,6,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",612990.1,6,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",2794.4827,6,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 6",0.8470267,6,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",1903.1705,7,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",33.722393,7,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",8725917,7,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",674622.06,7,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",0.036532998,7,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",636847.4,7,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",2953.9663,7,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 7",0.8511888,7,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",1904.9922,8,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",33.636135,8,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",8206792.5,8,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",670607.7,8,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",0.03948947,8,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",632292.1,8,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",2864.75,8,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 8",0.8472274,8,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",1882.4722,9,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",33.155766,9,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",7658087.5,9,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",662707.94,9,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",0.03977554,9,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",626345.56,9,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",2767.325,9,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 9",0.854314,9,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",1868.1798,10,"mae",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",32.85095,10,"mean_residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",8175580.5,10,"mse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",660090.75,10,"null_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",0.038166896,10,"r2",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",622821.1,10,"residual_deviance",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",2859.297,10,"rmse",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 10",0.84911495,10,"rmsle",0.2,0.0001,"alpha 0.2, lambda 0.0001"
"Test Set 1",1894.1954,1,"mae",0.1,0.0001,"alpha 0.1, lambda 0.0001"
"Test Set 1",33.469654,1,"mean_residual_deviance",0.1,0.0001,"alpha 0.1, lambda 0.0001"
"Test Set 1",8048503,1,"mse",0.1,0.0001,"alpha 0.1, lambda 0.0001"
"Test Set 1",662349.94,1,"null_deviance",0.1,0.0001,"alpha 0.1, lambda 0.0001"
"Test Set 1",0.03587903,1,"r2",0.1,0.0001,"alpha 0.1, lambda 0.0001"
